id,key,value,type
354241928,ele,179,regular
354241928,name,Rescue Missionary Christian School,regular
354241928,amenity,school,regular
354241928,created,04/29/1999,gnis
354241928,state_id,17,gnis
354241928,county_id,031,gnis
354241928,feature_id,1832831,gnis
354242355,ele,217,regular
354242355,name,Raven Park,regular
354242355,leisure,park,regular
354242355,created,04/29/1999,gnis
354242355,state_id,17,gnis
354242355,county_id,031,gnis
354242355,feature_id,1832805,gnis
354242667,ele,200,regular
